,ID,lbm_2002,lbm_2008,lbm_2012,lbm_2014,lbm_2016,lbm_2018,lbm_2020,lbm_2022,cluster
13136,BU19700303,4.335651339,4.222868777,4.34182445,4.309847836,4.254244553,4.282518551,4.297268488,4.384043082,2
13137,BU19700307,4.29345845,4.220248768,4.267063474,4.236849869,4.279232174,4.269963148,4.235901326,4.249468164,2
13138,BU19700308,4.279257826,4.180233862,4.314308127,4.288999522,4.353077896,4.284827629,4.258966786,4.301725805,2
13139,BU19700309,4.302438872,4.280972036,4.231005933,4.170038003,4.245845675,4.259189046,4.192533723,4.270798938,2
13140,BU19700400,4.162352934,4.212536644,4.17941998,4.120116541,4.148986797,4.128453886,4.141271664,4.15487731,1
13141,BU19700401,4.244907452,4.27136357,4.272364904,4.217248343,4.241458305,4.200482922,4.189999827,4.188361111,2
13142,BU19700408,4.308958327,4.355420472,4.273537248,4.207979084,4.240776419,4.213383661,4.182417994,4.207677627,2
13143,BU19700409,4.22939195,4.175592676,4.198962505,4.223207951,4.252911797,4.234670654,4.203525711,4.221891936,2
13144,BU19700500,4.066237312,4.064834493,4.046671705,4.020885817,4.095171902,4.107490826,4.052593057,4.090356945,4
13145,BU19700501,4.180281311,4.14275372,4.103987429,4.123934888,4.18438629,4.177364325,4.171724981,4.209588235,1
13146,BU19700502,4.116452643,4.066145845,4.107301213,4.092693444,4.082763615,4.090985523,4.126346818,4.128881692,1
13147,BU19700503,4.205707074,4.178173126,4.185453936,4.168271552,4.159007906,4.220272596,4.240985071,4.253960536,2
13148,BU19700506,4.212364636,4.185101844,4.228121994,4.159860691,4.234256396,4.261995769,4.21613661,4.205341931,2
13149,BU19700507,4.039723175,4.076395753,4.181089146,4.16145894,4.199624209,4.167514975,4.191977861,4.256416542,1
13150,BU19700508,4.276139376,4.239316135,4.253848028,4.207212355,4.181982463,4.250144061,4.219073484,4.246809264,2
13151,BU19700509,4.276869833,4.267107252,4.167647792,4.146106813,4.179720673,4.286971639,4.26711171,4.288893448,2
13152,BU19700600,4.019754108,4.024983902,4.039519084,4.020748593,4.060339985,4.046724702,4.039008088,4.045961608,4
13153,BU19700601,4.290706281,4.245607377,4.276627564,4.280133713,4.317365664,4.317086438,4.284315355,4.313541705,2
13154,BU19700602,4.055705189,4.005313695,4.072962238,4.140817732,4.141050445,4.055523255,4.098522984,4.158992018,1
13155,BU19700603,4.104888456,4.17169488,4.229516122,4.283744948,4.223587267,4.352988111,4.196323186,4.365530665,2
13156,BU19700604,4.232927391,4.298415726,4.252248952,4.31864416,4.481426815,4.358637,4.280232706,4.281398759,2
13157,BU19700605,4.265607913,4.312822898,4.271030694,4.208346329,4.160424793,4.243240489,4.174020146,4.196790588,2
13158,BU19700608,4.306840958,4.257182486,4.294435452,4.271296291,4.320797141,4.309215906,4.234127903,4.263808658,2
13159,BU19700609,4.256434739,4.127836421,4.151095571,4.187000728,4.170868751,4.256522257,4.210521849,4.279657591,2
13160,BU19700700,4.111279966,4.112603706,4.087588184,4.118457822,4.150701437,4.073514537,4.067197573,4.112160798,1
13161,BU19700701,4.110873222,4.056917664,4.084966336,4.052927797,4.049652622,4.044764918,4.045751801,4.075699517,4
13162,BU19700702,4.308220377,4.294471841,4.315526431,4.21292779,4.221282411,4.268972882,4.224673893,4.217969524,2
13163,BU19700703,4.633387721,4.45828506,4.402233788,4.38093248,4.38550373,4.351804156,4.313215751,4.337769717,0
13164,BU19700708,4.185468734,4.172592572,4.241325752,4.220305092,4.269081321,4.239041894,4.221245065,4.227882361,2
13165,BU19700709,4.200133438,4.238239376,4.252429311,4.23883696,4.294150603,4.256039383,4.21699687,4.252099381,2
13166,BU19700800,3.937120508,3.979628643,3.979093095,4.049353975,4.07554868,4.062018271,4.059401947,4.05288547,4
13167,BU19700801,4.060956621,4.063855821,4.078901398,4.044153574,4.111727614,4.053773292,4.021972224,3.997010699,4
13168,BU19700802,3.935238577,3.985458122,3.971241525,3.981605904,3.995525412,3.997286971,3.976856319,4.029615107,4
13169,BU19700803,4.110364549,4.123428552,4.163410148,4.100070431,4.181744745,4.204274178,4.188348527,4.15096381,1
13170,BU19700807,4.129759289,4.10712138,4.167017478,4.225755578,4.22695374,4.229561119,4.216073344,4.220510852,1
13171,BU19700808,4.16664373,4.203184656,4.190968146,4.174377791,4.199750327,4.211849628,4.189998887,4.098097723,1
13172,BU19700809,4.099266079,4.116955546,4.134700596,4.187950815,4.218455928,4.190938333,4.18774874,4.216792202,1
13173,BU19700900,4.025190366,4.047018576,4.034043129,4.062987102,4.105379426,4.066975926,4.037120387,4.060343132,4
13174,BU19700909,4.20924617,4.196186578,4.211764128,4.247982131,4.262423388,4.265460103,4.199205631,4.208731568,2
13175,BU19701000,4.054511519,4.061103611,4.053743672,4.170851154,4.227963462,4.180586086,4.123040532,4.187069718,1
13176,BU19701001,4.204460843,4.106641923,4.105208202,4.230185784,4.211537122,4.190871036,4.169286969,4.088594467,1
13177,BU19701002,4.287230478,4.243283205,4.278262731,4.277890521,4.369174499,4.29938878,4.273042999,4.317122236,2
13178,BU19701003,3.969804338,4.024139131,4.104032198,4.182222602,4.169932339,4.226528352,4.166154314,4.139474062,1
13179,BU19701004,4.222952092,4.221772851,4.202682817,4.204176632,4.246787866,4.283695546,4.189779127,4.190290001,2
13180,BU19701005,4.253456937,4.280197585,4.241858622,4.316128544,4.367501046,4.279206447,4.243530194,4.263298902,2
13181,BU19701006,4.274156548,4.236049545,4.287904596,4.333235228,4.290883509,4.314626172,4.271717475,4.325352109,2
13182,BU19701008,4.178806726,4.061610752,4.099492788,4.289497147,4.26917903,4.208246136,4.202289448,4.116911702,1
13183,BU19701009,4.077824081,4.025536513,4.126672514,4.229135944,4.255639552,4.248670191,4.143034447,4.125267191,1
13184,BU19701100,4.174993908,4.149522825,4.149215993,4.131764081,4.162830921,4.127238201,4.151290911,4.137451854,1
13185,BU19701109,4.291914242,4.312160062,4.320664422,4.242277975,4.286025748,4.325715944,4.309195745,4.262308312,2
13186,BU19701200,4.034048116,4.061135099,4.050534166,4.15944432,4.137348645,4.168902489,4.172297806,4.143228749,1
13187,BU19701201,4.092072405,4.099730928,4.127225235,4.100565165,4.156856272,4.109325939,4.12340887,4.136276177,1
13188,BU19701202,4.242995087,4.216256977,4.167270966,4.218877813,4.200875364,4.183636353,4.138977344,4.114170781,1
13189,BU19701203,3.858589261,3.907799841,3.906997389,3.89657987,3.92268901,4.056106199,4.038484858,4.044543228,4
13190,BU19701204,4.136473054,4.163997784,4.185636496,4.228379717,4.321060552,4.267738362,4.249557575,4.282661899,2
13191,BU19701206,4.374071291,4.300574381,4.286105202,4.269681084,4.319232876,4.229050415,4.19538811,4.20573412,2
13192,BU19701207,4.262647795,4.20510296,4.216817616,4.191886151,4.236116536,4.244957855,4.205575022,4.230270199,2
13193,BU19701208,4.465115458,4.359483684,4.223797083,4.205312599,4.230469971,4.244402529,4.19529545,4.194966618,2
13194,BU19701209,4.141216193,4.178857787,4.207156684,4.13878795,4.197662536,4.201745067,4.194110109,4.138410455,1
13195,BU19701300,4.114214527,4.16767962,4.150498133,4.165033198,4.164023344,4.176994327,4.189683376,4.177541545,1
13196,BU19701301,4.344380632,4.307829692,4.291220068,4.234267299,4.245181022,4.236918619,4.196842389,4.188544662,2
13197,BU19701302,4.078018751,4.041425438,4.119338082,4.090454054,4.144225376,4.142258961,4.161923765,4.154614166,1
13198,BU19701308,4.213009039,4.20074839,4.19030277,4.189237797,4.177438247,4.225805416,4.189268869,4.176754854,1
13199,BU19701309,4.276932647,4.2941328,4.308321123,4.257525028,4.317677649,4.306942376,4.235077988,4.244067601,2
13200,BU19701400,4.103655992,4.119305671,4.095206388,4.087882618,4.080164558,4.08777069,4.093401328,4.064255847,4
13201,BU19701401,4.163346946,4.139994967,4.096244312,4.126707314,4.094022333,4.101125808,4.11389665,4.082734672,1
13202,BU19701402,4.186062625,4.233366105,4.163416713,4.364107901,4.379960257,4.346976731,4.344627059,4.356812476,2
13203,BU19701409,4.254820598,4.254308246,4.214685731,4.228536686,4.244231282,4.23527879,4.205789049,4.226636006,2
13204,BU19780101,4.238449729,4.234232455,4.202184829,4.114441248,4.104397056,4.111394565,4.123013831,4.090473391,1
13205,BU19780104,4.094073014,4.100054032,4.09566942,4.079809174,4.131649771,4.100370001,4.133866036,4.090465171,1
13206,BU19780105,4.06962299,4.081217902,4.132615596,4.021432265,4.018363348,4.062497828,4.007055538,4.01954644,4
13207,BU19780106,4.205853956,4.180485411,4.15379288,4.260406201,4.171332937,4.245213344,4.248577664,4.126598489,1
13208,BU19780107,4.254917931,4.233100364,4.245767669,4.283708832,4.235823146,4.279374195,4.309815593,4.289116138,2
13209,BU19780108,4.354485707,4.295158869,4.326937381,4.292029685,4.357248681,4.329104551,4.356604983,4.326598936,2
13210,BU19780201,4.377879489,4.303814959,4.3120218,4.311256619,4.337424513,4.24320286,4.213816328,4.272074159,2
13211,BU19780202,4.173930851,4.127806567,4.21787824,4.179304062,4.178094837,4.245236977,4.241122272,4.25026529,2
13212,BU19780203,3.966945986,3.957908619,3.958892851,4.023051754,4.044962903,4.04846152,4.035363604,4.073158699,4
13213,BU19780204,4.196883968,4.037623702,4.058066786,4.129096803,4.100445929,4.121868512,4.092278734,4.096807381,1
13214,BU19780205,4.345695175,4.256029346,4.266737338,4.26904582,4.281488092,4.273087442,4.239160463,4.257123702,2
13215,BU19780206,4.225562398,4.258031292,4.199010244,4.111916508,4.194881952,4.246735215,4.180865479,4.209246351,2
13216,BU19780301,4.199890809,4.094405091,4.175163108,4.190224599,4.214704023,4.238664081,4.251291675,4.239225191,2
13217,BU19780302,4.009062397,4.053896024,4.024937273,4.066409691,4.02614016,4.074839714,4.09608074,4.048213349,4
13218,BU19780303,4.559486467,4.420783737,4.463003637,4.424648697,4.393968868,4.421261594,4.265969352,4.294106903,0
13219,BU19780304,4.201217905,4.229179688,4.177668812,4.221354022,4.203200527,4.235839092,4.232157932,4.232185939,2
13220,BU19780305,4.186207541,4.084976603,4.066869055,4.200943823,4.18104708,4.214116224,4.204733325,4.178331927,1
13221,BU19780307,4.214291832,4.191716924,4.157226139,4.191788305,4.262092336,4.214929323,4.262154263,4.236606445,2
13222,BU19780308,4.01994716,4.248596588,4.165955302,4.182697296,4.209031834,4.271897215,4.247699292,4.230939329,2
13223,BU19780309,3.89127391,4.233901865,4.255435889,4.213864775,4.20416195,4.255901435,4.182296528,4.156944076,1
13224,BU19780401,4.325127493,4.208897861,4.238703866,4.285763116,4.249867476,4.254877746,4.262317958,4.221786645,2
13225,BU19780402,4.082206014,4.080524432,4.103035486,4.120239032,4.134140615,4.094481328,4.119646071,4.088577834,1
13226,BU19780403,4.249963003,4.231031477,4.258764584,4.259128793,4.281155933,4.274225467,4.27943708,4.250225187,2
13227,BU19780404,4.177302279,4.161318726,4.131281172,4.143117918,4.166709956,4.157905966,4.170765591,4.138328284,1
13228,BU19780405,4.296071897,4.294728108,4.282796079,4.301126506,4.304048668,4.274135747,4.293628797,4.270632557,2
13229,BU19780406,4.212890048,4.079999495,4.119412874,4.151203481,4.125149011,4.137322974,4.154196393,4.137539572,1
13230,BU19780407,4.232709456,4.046060553,4.003547091,4.073935764,4.038741311,4.048981222,4.048202914,3.948322534,4
13231,BU19780408,4.38591273,4.300488938,4.255824444,4.273164561,4.294595627,4.233932631,4.256418276,4.248323147,2
13232,BU19780409,4.139331247,4.085939299,4.13858513,4.219307047,4.193777519,4.155873135,4.233539618,4.169138362,1
13233,BU19780501,4.155344064,4.115208713,4.152247258,4.238620366,4.209541274,4.24293523,4.24893551,4.244172176,2
13234,BU19780502,4.102343418,4.046248574,4.095353395,4.114096814,4.081541741,4.11835301,4.127311179,4.134146743,1
13235,BU19780504,4.142895418,4.193872614,4.164492931,4.166108838,4.154683829,4.17651659,4.225814851,4.164973932,1
13236,BU19780602,4.207733789,4.083580697,4.195114846,4.299833776,4.30911925,4.295465194,4.327841698,4.26932852,2
13237,BU19780603,4.232679948,4.146720964,4.176018147,4.285389081,4.250414114,4.274202809,4.300667047,4.323138875,2
13238,BU19780604,3.99340722,4.000689895,4.012213995,4.059340598,4.079918427,4.072356917,4.079777903,4.07209193,4
13239,BU19780607,4.093470796,4.203460883,4.184863744,4.213712229,4.234258197,4.200358243,4.200040825,4.191439647,1
13240,BU19780609,4.187546888,4.199028319,4.180315642,4.181455635,4.166419217,4.173669034,4.220117307,4.209468223,1
13241,BU19780610,4.219201521,4.307051374,4.311914771,4.361778501,4.334656096,4.324795101,4.313492183,4.325066866,2
13242,BU19780702,4.133669459,4.07663019,4.078153466,4.080392833,4.102484711,4.100035181,4.129825923,4.084109222,1
13243,BU19780703,4.467059474,4.468609168,4.39702561,4.367227097,4.340441223,4.362641335,4.240697261,4.221923175,0
13244,BU19780704,4.171506175,4.19717405,4.170493986,4.170876324,4.230157172,4.228956103,4.199853987,4.15790582,1
13245,BU19780705,4.26171644,4.21403486,4.207138769,4.260111408,4.21851661,4.279047135,4.284466731,4.256227561,2
13246,BU19780706,4.286688335,4.281468914,4.237846218,4.246242303,4.223131413,4.246281446,4.218490505,4.191795838,2
13247,BU19780801,4.187238295,4.151704187,4.264689678,4.282500271,4.292081323,4.323151135,4.290265873,4.277710848,2
13248,BU19780802,4.088223121,4.096321997,4.13202159,4.149880679,4.138044134,4.178134618,4.174662596,4.141661325,1
13249,BU19780803,4.324158077,4.263421526,4.211715551,4.217079922,4.228640572,4.233326898,4.251685127,4.193952774,2
13250,BU19780804,4.266052515,4.185828225,4.262083179,4.249250967,4.295732846,4.287831394,4.296658075,4.220087313,2
13251,BU19780902,4.532987427,4.420624092,4.322883727,4.248068889,4.389097499,4.553253645,4.511901941,4.511528531,0
13252,BU19780903,4.183666642,4.139611993,4.175497439,4.193961849,4.181965152,4.242647084,4.296053168,4.287661749,2
13253,BU19780904,4.043610188,4.087364242,4.210584669,4.177172726,4.165558425,4.263742558,4.255319592,4.237723264,1
13254,BU19781002,4.128469182,4.196218129,4.252366079,4.311043914,4.308110608,4.308270974,4.275683929,4.313030827,2
13255,BU19781003,3.975543358,4.014252378,4.022734354,4.049203725,3.990889118,4.029951002,4.03715994,4.069447425,4
13256,BU19781004,4.184001085,4.142542765,4.067870427,4.076553866,4.073901875,4.159918739,4.200432481,4.257779088,1
13257,BU19781101,3.990855764,4.007526826,4.008153293,4.075100977,4.019158223,4.080324383,4.114123978,4.064495265,4
13258,BU19781102,4.240642665,4.19670257,4.209968621,4.247309849,4.23355776,4.270863285,4.284371579,4.297313436,2
13259,BU19781104,4.024710362,3.981959109,3.959315903,4.091774502,4.089848675,4.125650485,4.139920284,4.098949951,4
13260,BU19781105,4.349452229,4.323091565,4.211486996,4.221218878,4.245826323,4.174376969,4.153771819,4.183528006,2
13261,BU19781106,4.155849505,4.135967349,4.122125369,4.202221934,4.193845303,4.228367815,4.23856231,4.254260335,1
13262,BU19781201,3.914758375,3.9294699,3.945960323,3.973572046,4.00069797,4.009247112,4.002613673,3.972348772,4
13263,BU19781202,3.906240879,3.935098606,3.954177703,3.99989752,4.038139842,4.016094963,4.032463059,4.013854594,4
13264,BU19781203,4.192088824,4.066674706,4.134301633,4.12841683,4.092891646,4.110580637,4.159103905,4.056002613,1
13265,BU19781204,4.174920707,4.172674333,4.169513128,4.188930232,4.213715364,4.227411574,4.190404573,4.18193284,1
13266,BU19781205,4.138770483,3.918393545,4.07419088,4.126936624,4.117372856,4.1700116,4.162568403,4.143970655,1
13267,BU19781206,3.966713315,4.014811951,3.985177058,4.042487933,4.042475214,4.05356326,4.024991132,3.943718452,4
13268,BU19781207,4.300094716,4.218644558,4.224878177,4.245338735,4.232701507,4.251508306,4.262577768,4.231380839,2
13269,BU19781301,4.174489672,4.163297748,4.171701498,4.1261917,4.181187559,4.117689049,4.159992884,4.161402032,1
13270,BU19781402,4.316394275,4.300656678,4.22534312,4.271104503,4.279477923,4.299420766,4.267169225,4.203149406,2
13271,BU19781403,4.303421951,4.316734244,4.074268608,4.128610158,4.063584848,4.016156639,4.000530347,4.102037281,1
13272,BU19781405,4.107799347,4.24720627,4.251451888,4.306667658,4.294916691,4.293797474,4.287256165,4.281208337,2
13273,BU19781406,4.145958031,4.116662729,4.117130699,4.143551235,4.19733614,4.146002071,4.13603153,4.120679033,1
13274,BU19781407,4.265253979,4.248787395,4.295237766,4.297823397,4.30017204,4.273063774,4.300279095,4.275263062,2
13275,BU19781408,4.338529115,4.227007502,4.228546423,4.266586345,4.259172824,4.257523472,4.260409187,4.247141291,2
13276,BU19781409,4.351407383,4.257015462,4.243865734,4.279563356,4.283846921,4.268363746,4.26303459,4.234095817,2
13277,BU19781501,3.970796538,4.15170188,4.229105302,4.198154012,4.305553412,4.246676086,4.195255121,4.225763595,1
13278,BU19781502,4.215070245,4.313427304,4.169804516,4.268906826,4.274094909,4.236077122,4.258031856,4.234950122,2
13279,BU19781503,4.089593286,4.276487565,4.20868475,4.204258545,4.255404033,4.287881081,4.259305707,4.274576816,2
13280,BU19781504,4.167646068,4.169279179,4.195357359,4.267778345,4.240803822,4.218495559,4.225091654,4.212277637,2
13281,BU19781505,4.332194875,4.352494989,4.252324354,4.285148096,4.264755602,4.246992656,4.229311579,4.265160086,2
13282,BU19781506,4.036746563,4.145061564,4.171832119,4.229006416,4.238243467,4.198397372,4.19146241,4.206230518,1
13283,BU19781507,4.16660508,4.365667561,4.293806255,4.245461429,4.336974887,4.269233871,4.266049146,4.205115066,2
13284,BU19781508,4.112412625,4.107692557,4.125130362,4.085377758,4.141477063,4.086218523,4.08333629,4.132059982,1
13285,BU19781510,4.127447948,4.038993961,4.117837575,4.121411607,4.127220691,4.136089364,4.110317415,4.107964386,1
13286,BU19781601,4.304036618,4.288056142,4.248393984,4.257539122,4.279070373,4.266937321,4.257939274,4.253289987,2
13287,BU19781602,4.244626208,4.268598128,4.242030004,4.305869301,4.315033823,4.288694867,4.285787921,4.301331026,2
13288,BU19781603,4.006283674,3.990991917,3.993574368,4.057403103,4.081228173,4.068770392,4.098836054,4.096491897,4
13289,BU19781604,4.717002661,4.703843023,4.415900228,4.281479533,4.348926774,4.349363945,4.369510835,4.333176662,0
13290,BU19781605,4.43329253,4.390712437,4.263458308,4.302029327,4.324527334,4.26618968,4.313938609,4.315927815,2
13291,BU19781701,4.103498829,4.117558639,4.134269468,4.122286652,4.165229892,4.157234936,4.174286623,4.119865176,1
13292,BU19781702,4.210315674,3.998528187,4.225983254,4.143218125,4.129886702,4.163089056,4.173970358,4.105179639,1
13293,BU19781704,3.897310701,4.131476711,4.139339006,4.193921167,4.220281777,4.197580455,4.216512667,4.16547597,1
13294,BU19781705,4.236500392,4.269163549,4.314348224,4.297612914,4.32756307,4.312871411,4.324027949,4.288216514,2
13295,BU19781801,4.202530756,4.211954409,4.252125134,4.260418391,4.27099206,4.276747268,4.265030742,4.270245084,2
13296,BU19781802,4.216236091,4.215948625,4.175554213,4.150785593,4.202462521,4.17149538,4.182400965,4.2010235,1
13297,BU19781803,3.99309044,4.021696404,3.991852191,4.037900241,4.051687912,4.027062061,4.048458739,4.001567062,4
13298,BU19781901,4.127969609,4.260738154,4.257311961,4.323443136,4.344149918,4.364662506,4.303261481,4.307554345,2
13299,BU19782002,4.093613963,4.088445571,4.099256642,4.13372339,4.120988192,4.133714393,4.108811448,4.103341877,1
13300,BU19782003,4.230419021,4.253071533,4.277188979,4.244212814,4.307686889,4.328416261,4.283531914,4.269282976,2
13301,BU19782004,4.354500589,4.274873339,4.200736103,4.248447945,4.252205454,4.260610822,4.26243021,4.280907941,2
13302,BU19790101,4.031762997,4.003142868,4.007714654,4.003098692,3.963605047,3.946649912,3.93324089,4.004131339,4
13303,BU19790202,4.109090021,4.151381103,4.142799818,4.110252838,4.13351725,4.117130086,4.102712489,4.139218374,1
13304,BU19790203,4.122938024,4.099823814,4.085872539,4.117096812,4.130813804,4.079373328,4.073784483,4.090908334,1
13305,BU19790204,4.097689456,4.14695429,4.12553533,4.101390658,4.12772283,4.103705037,4.072169615,4.068305638,1
13306,BU19790205,4.208890824,4.196373371,4.204310776,4.254044904,4.279817942,4.207398867,4.171504374,4.154387547,2
13307,BU19790221,4.16510872,4.190119848,4.277822103,4.255167598,4.312347936,4.289316671,4.254174328,4.173559664,2
13308,BU19790306,4.092576355,4.120474699,4.220807359,4.244621128,4.236576076,4.187033828,4.169005652,4.135353933,1
13309,BU19790307,4.144260224,4.106144828,4.161714034,4.086214699,4.158825853,4.064653914,4.065706382,3.997543245,1
13310,BU19790308,4.067918791,4.043322766,4.082284113,4.008676503,4.019714762,3.977522947,3.939202673,3.98375804,4
13311,BU19790309,4.036369746,4.07028236,4.113829852,4.138469325,4.143147427,4.071260846,3.981111532,3.993358451,4
13312,BU19790410,4.046930734,4.333098615,4.141942346,4.262117014,4.323475568,4.119742016,4.192528124,4.141503522,1
13313,BU19790411,3.820129153,3.804095102,3.813871976,3.836862831,3.869091198,3.827693363,3.816075659,3.779683002,3
13314,BU19790412,3.850317543,3.840849324,3.845521431,3.834264458,3.846820007,3.793350659,3.780422004,3.727604488,3
13315,BU19790413,4.096579724,3.994760437,3.987354637,3.990440559,4.016171348,3.998944679,4.018568596,3.953608564,4
13316,BU19790414,4.15244001,4.157399899,4.183669664,4.221566314,4.193183724,4.200264107,4.195916729,4.166644594,1
13317,BU19790415,4.153928305,4.166276078,4.213874526,4.242953884,4.273344898,4.245708292,4.208834452,4.170061459,2
13318,BU19790518,4.186727123,4.136556686,4.104152802,4.11314226,4.118676224,4.095930682,4.079669336,4.035549363,1
13319,BU19790519,4.192448435,4.133427082,4.200525958,4.234804705,4.225296253,4.201600904,4.188709136,4.139961248,1
13320,BU19790520,4.243527689,4.201429405,4.237466149,4.229152219,4.223170547,4.255430246,4.221230308,4.124961888,2
13321,BU19790622,4.101695598,4.050508114,4.211255945,4.179156116,4.152727832,4.114701729,4.123337098,4.082546947,1
13322,BU19790623,3.87923097,3.893099503,3.998746717,3.980699026,4.043694695,3.979930025,4.01018383,3.86532121,4
13323,BU19790624,3.719218425,3.719818527,3.819897263,3.918093162,3.91112095,3.886027397,3.898963624,3.811998277,3
13324,BU19790625,3.738228592,3.796033351,3.80339578,3.83513791,3.863312917,3.756526517,3.768970032,3.779469717,3
13325,BU19790626,3.916643756,3.89327163,3.934039167,3.94931762,3.922043492,3.901330143,3.870761587,3.824625565,3
13326,BU19790646,4.215838607,4.214458096,4.223544508,4.228126248,4.208775107,4.219043111,4.214102994,4.155809591,2
13327,BU19790647,3.819845636,3.820522823,3.959397104,4.052645549,4.081356658,4.044398798,4.021364898,4.033215465,4
13328,BU19790727,4.233019765,4.255310681,4.280771531,4.240304097,4.247162709,4.327146809,4.235182683,4.145685506,2
13329,BU19790728,4.373815083,4.482503088,4.437781749,4.374625561,4.343076707,4.40771135,4.364884162,4.296913709,0
13330,BU19790730,4.302640065,4.362666009,4.31977502,4.351714951,4.328258069,4.306489306,4.21300339,4.211742442,2
13331,BU19790733,4.112345036,4.082582395,4.108227612,4.13693623,4.161270117,4.123099623,4.102763722,4.004807159,1
13332,BU19790734,4.035011722,4.09461019,4.167088986,4.167183986,4.139407397,4.157082765,4.111639209,4.168113215,1
13333,BU19790735,4.112969913,4.051465081,4.088206515,4.137544456,4.117431916,4.119918205,4.082550517,4.128151108,1
13334,BU19790736,4.119055082,4.12826691,4.144290188,4.199119488,4.211606851,4.24750776,4.140964612,4.13984992,1
13335,BU19790737,4.151121903,4.163242734,4.145172634,4.127380923,4.056853466,4.081127035,4.079077813,4.020602177,1
13336,BU19790738,4.053151784,4.050472091,4.078991184,4.09620928,4.075099729,4.084333243,4.118130711,4.113638295,4
13337,BU19790739,4.166833598,4.19013298,4.19658403,4.197602342,4.18590436,4.200253671,4.149204341,4.132223187,1
13338,BU19790831,3.7129946,3.7583743,3.757672247,3.99909528,3.784324803,3.607233746,3.816993026,3.697966247,3
13339,BU19790932,4.187989772,4.17634971,4.20213231,4.24366072,4.209721022,4.211140487,4.145794083,4.122426901,1
13340,BU19790940,4.183633026,4.237153657,4.198097557,4.164393372,4.21924991,4.242342578,4.192647469,4.141989222,1
13341,BU19790941,4.021628347,4.043386251,4.044148812,4.166537393,4.086221785,4.104935257,4.124050149,4.140675093,1
13342,BU19790942,4.174692263,4.088241825,4.064545019,4.150775686,4.137090677,4.18761407,4.159386082,4.215448551,1
13343,BU19790943,4.05470232,4.044747717,4.068069607,4.055931698,4.068337861,4.083228146,4.031230805,4.049951521,4
13344,BU19790944,4.148633282,4.152655016,4.145654047,4.182787091,4.149069026,4.194471328,4.182874826,4.165180788,1
13345,BU19790945,4.116756668,4.158480842,4.185448711,4.191102367,4.14532377,4.185298255,4.101415861,4.046145812,1
13346,BU19790948,4.566140822,4.300761965,4.308791708,4.284616767,4.229506367,4.310957211,4.195176779,4.175388978,2
13347,BU19791016,4.12936115,4.13136769,4.23823559,4.252859703,4.18302453,4.227932119,4.143377896,4.304042521,2
13348,BU19791149,4.064124495,4.043077031,4.072268943,4.095670138,4.087538817,4.081390993,4.101604852,4.090156825,4
13349,BU19791150,4.120507576,4.066160901,4.112545444,4.174120953,4.112189231,4.064931201,4.098247182,4.092939703,1
13350,BU19791151,4.179383535,4.168041386,4.19725036,4.218801419,4.206491986,4.220395238,4.232105263,4.246040231,2
13351,BU19791252,4.176058193,4.129279446,4.210492561,4.179199108,4.145123739,4.114101176,4.093612274,3.998707681,1
13352,BU19791253,4.253097923,4.282278071,4.254169774,4.276486671,4.199882947,4.185392777,4.184043193,4.190676612,2
13353,BU19791254,4.306630489,4.283260845,4.292847847,4.250691677,4.218772752,4.273467569,4.198447749,4.091715268,2
13354,BU19791255,4.004346062,3.996198824,4.014628292,4.002563259,3.989756245,3.99903623,4.013536055,4.038016732,4
13355,BU19791256,3.957042161,3.953476174,4.00579216,3.997738772,3.989243561,3.961967587,3.973198614,4.00797568,4
13356,BU19791257,4.216705246,4.155445729,4.217569684,4.200837444,4.223148504,4.150315262,4.143683203,4.167212214,1
13357,BU19791258,4.23314606,4.259668476,4.239395019,4.181710721,4.228061003,4.136983143,4.103927195,4.130155508,1
13358,BU19791359,4.147139646,4.126041644,4.185630977,4.174089872,4.164861845,4.140873883,4.151742605,4.174749914,1
13359,BU19791360,4.263039176,4.245974067,4.27472723,4.251780151,4.248211176,4.206192744,4.16104451,4.230678994,2
13360,BU19791361,3.998656366,4.028134759,4.059846628,4.056426593,4.102417494,4.099574315,4.079372055,4.131036244,4
13361,BU19791362,4.181455711,4.139948041,4.148934297,4.107325037,4.130226496,4.101445928,4.105723778,4.121532199,1
13362,BU19791363,4.077107968,4.079647007,4.075567296,4.0925896,4.095654849,4.100086487,4.069906883,4.104914414,4
13363,BU19791364,4.095251679,4.183543918,4.214375435,4.2279678,4.200245589,4.252382068,4.215614917,4.227221731,2
13364,BU19791465,4.048095009,4.256028479,4.191482883,4.309231019,4.374384487,4.209600771,4.34617188,4.337876708,2
13365,BU19791466,4.105562113,4.316836755,4.326693868,4.266168838,4.367009343,4.333762231,4.175601134,4.209267955,2
13366,BU19791467,4.431897245,4.516309565,4.323917186,4.241155661,4.233126037,4.256021571,4.364834894,4.391648277,0
13367,BU19791468,3.924068278,4.143600385,4.121017255,4.321391047,4.254536183,4.279433313,4.324947187,4.449047811,2
13368,BU19791469,4.2356779,4.173246712,4.218046897,4.169992136,4.204545525,4.208702947,4.225757719,4.243587423,2
13369,BU19791570,4.205196501,4.168624677,4.257722304,4.271702854,4.152116229,4.227100762,4.213174189,4.179982428,2
13370,BU19791572,4.196105104,4.177099295,4.173595249,4.200968774,4.104049522,4.177306972,4.117416637,4.045661692,1
13371,BU19791673,4.139182688,4.127832604,4.147225031,4.157543194,4.187193224,4.166501585,4.155294341,4.139462542,1
