ID,lbm_2002,lbm_2008,lbm_2012,lbm_2014,lbm_2016,lbm_2018,lbm_2020,lbm_2022,cluster,2002-2008,2008-2012,2012-2014,2014-2016,2016-2018,2018-2020,2020-2022
WK068700,4.146079291,4.190160797,4.170502606,4.151162645,4.192976456,4.240288708,4.28289334,4.249819371,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK068710,4.241647749,4.234718317,4.226103319,4.195609977,4.208578899,4.230519848,4.253109315,4.221781651,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK068711,4.229488402,4.243327953,4.228943838,4.205519803,4.213955417,4.249659882,4.272543266,4.281892738,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK068712,3.984647293,4.033319395,4.050395402,4.060302102,4.117869447,4.140435323,4.205274621,4.148251113,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK068713,4.260837544,4.319833886,4.301364692,4.303615645,4.317017616,4.335244615,4.335522891,4.354016732,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK068714,4.140641623,4.16276876,4.141854835,4.169250271,4.162927631,4.197475843,4.212297186,4.225433238,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK068715,4.200778894,4.262521402,4.223184391,4.225929867,4.29917967,4.314872622,4.329845597,4.303592082,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK068716,4.125965443,4.213583078,4.234972416,4.244244448,4.250165237,4.268158379,4.29138935,4.291024246,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK068717,4.325914396,4.286153311,4.300010618,4.186920225,4.047655834,4.219094992,3.880859302,3.743096896,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK068718,4.328170749,4.303543319,4.329367807,4.314821681,4.26723249,4.309916378,4.287105668,4.266693889,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK068719,4.318774554,4.296977439,4.270598722,4.257390354,4.241629219,4.248931313,4.180720578,4.186115492,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK068720,3.996563597,3.995924824,4.01413506,4.036438515,4.039383307,4.082795576,4.09738745,4.090932262,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK068729,4.218832028,4.204282604,4.220701373,4.259653556,4.263416431,4.290301985,4.312311019,4.285251148,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK068730,3.984596445,4.011425122,4.002932883,4.051222617,4.065299514,4.090595924,4.091880945,4.090223646,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK068731,3.839670521,3.877452418,3.89718185,3.910113403,3.920507078,3.978287934,4.060289809,3.999915039,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK068732,4.218958197,4.321429601,4.269292328,4.084098979,4.14380471,4.250201119,4.16016891,4.101532541,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK068739,3.798707373,4.038651558,4.25187665,4.188679349,4.196414013,4.236699425,4.249889111,4.209900628,0,-1.0782518625587045,2.5242364239689303,2.2281865257665565,2.1418067478664775,2.090628076893497,2.1271706372910013,1.730459072443132
WK068740,3.929974935,4.019657955,4.015622812,4.066476372,4.105909525,4.117618065,4.13928198,4.122938196,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK068749,4.079665293,4.049298034,4.069538366,4.12579315,4.084284246,4.117401702,4.129932765,4.118882244,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK068750,4.007308569,4.053073659,4.025593242,4.053898131,4.083607452,4.069922193,4.102785511,4.09845544,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK068751,4.154778978,4.189373115,4.19863665,4.224390319,4.208123509,4.191680916,4.160788917,4.224284614,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK068752,4.169799124,4.269570658,4.438631837,4.224162256,4.248098112,4.282819041,4.314809067,4.261066287,0,-1.0782518625587045,2.5242364239689303,2.2281865257665565,2.1418067478664775,2.090628076893497,2.1271706372910013,1.730459072443132
WK068759,4.038340714,4.191495862,4.139893415,4.176109412,4.144773009,4.17813789,4.19847102,4.176319699,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK070300,4.02716791,4.034894189,4.037353238,4.037914702,4.04079153,4.04383044,4.078317474,4.036735478,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK070301,3.894388169,3.907577127,3.916178153,3.934977209,3.993673107,3.979315224,4.001819328,4.010421534,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK070302,3.943174339,3.941084623,3.950722283,3.9684854,3.983569238,3.988343902,3.97763141,3.997521061,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK070303,4.025096271,3.985619919,3.999373857,4.008701258,3.998903341,4.040869222,4.004217937,3.99951877,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK070304,4.015625544,4.012217853,3.987181261,3.99044343,3.976056431,3.949218221,3.989037748,3.997595169,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK070305,3.966117129,3.966502416,3.961858953,4.016080243,4.02461443,4.049392771,4.052767941,4.02312718,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK070306,3.945079017,3.929146314,3.92122102,4.015189241,4.004447123,3.962521727,3.985722195,4.012549673,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK071501,3.89669243,3.903787572,3.91384388,3.939184453,3.980843347,3.976596689,3.998515254,3.999554466,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK071502,4.055987981,4.04704587,4.097008857,4.135921834,4.13464899,4.141282875,4.140020174,4.158959723,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK071503,4.125067087,4.083454535,4.130869491,4.083142826,4.093531887,4.064189732,4.065718643,4.109319366,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK071504,4.071002939,4.107713662,4.140451565,4.099342498,4.12556376,4.094794165,4.121856555,4.141453594,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK071505,4.084980049,4.104225502,4.107733526,4.100954281,4.093895225,4.109496377,4.08518169,4.125517005,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK071506,4.219689473,4.167941027,4.174058309,4.172142581,4.189698514,4.221029749,4.195516721,4.207776086,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK071507,4.00838248,4.021501028,4.04984415,4.053941812,4.034602543,4.041860791,4.085646928,4.050908181,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK071508,4.159844371,4.155047751,4.165148431,4.160366714,4.142889062,4.16714462,4.138463079,4.140077978,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK071509,3.87156037,3.948008912,3.929076217,4.046830271,4.061473229,4.055477843,4.053666313,4.104135118,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK071510,3.886016145,3.958800038,4.033260122,4.104643266,4.153944038,4.153907247,4.10883384,4.110114851,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK071511,4.156364972,4.132123465,4.129985976,4.158764767,4.124810874,4.152351528,4.140729637,4.08554742,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK071512,4.031987093,4.064676401,4.081736193,4.100530829,4.131429124,4.133160352,4.124276748,4.129548425,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK071513,3.827893372,3.88307905,3.895668754,3.880068529,3.915298843,3.913068128,3.966506939,3.921570994,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK071514,4.069880154,4.071533817,4.083971503,4.068241335,4.069601191,4.08129843,4.075571669,4.092294243,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK071515,3.8704516,3.931580893,3.921648207,3.898929261,3.918593054,3.934686426,3.948706976,3.941820721,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK071516,4.033741373,4.014409882,4.064433642,4.042338891,3.987738775,4.057142588,4.059189871,4.083527954,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK071517,4.064730629,4.203303153,4.100234584,4.215488539,4.19270768,4.205763395,4.184931659,4.190513777,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK071518,4.137039788,4.263178806,4.157544214,4.059791625,4.10318795,4.118333998,4.040157306,4.046810658,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK071519,3.985076345,4.195193125,4.178281705,4.196444513,4.284185936,4.24003627,4.237319355,4.255294374,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK071520,3.926456343,3.996564328,4.029155701,4.070030853,4.069737742,4.011723329,4.0183014,4.053006217,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK071521,4.025798805,4.056309555,4.040933591,4.060159964,4.078612837,4.067113915,4.079936255,4.086710958,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK071522,3.69898113,3.809493787,3.734210594,3.747136742,3.631715546,3.764145689,3.939437071,4.129332193,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK071523,3.961459694,4.000199213,4.009909679,4.065564543,4.08260066,4.075150045,4.09475749,4.102646198,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK071524,4.09886443,4.195261223,4.189854776,4.228452147,4.215807568,4.225482627,4.234007085,4.258471725,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK071525,3.97186885,3.995840264,3.988053046,4.02174688,4.026102699,4.026682888,4.079495788,4.051944754,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK071526,4.05796537,4.131282589,4.037344184,4.113366174,4.090180559,4.101791031,4.134838412,4.153357244,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK071527,4.035823678,4.051269073,4.079176116,4.07664856,4.069823375,4.097180462,4.088402052,4.119958752,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK071528,4.205492886,4.182285535,4.182563511,4.188815052,4.194267192,4.224359258,4.21068071,4.219072649,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK071529,4.001105998,4.053274557,4.039900945,3.98755267,3.998359113,4.026677471,4.037831339,4.0023474,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK071530,4.110383669,4.075208884,4.097481112,4.063104349,3.957289861,4.084486602,4.125562023,4.135813808,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK071600,3.973612008,4.014672958,4.003333221,4.04513645,4.067009331,4.039002211,4.048262404,4.058448346,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK071601,3.975272678,3.974123962,3.980164192,3.985027125,4.055763874,4.023417062,4.002564373,4.026046825,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK071602,3.94829124,3.92443765,3.909332645,3.948587624,4.001911841,3.966517908,3.971100638,4.032135462,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK071603,3.868215201,3.890198786,3.883914846,3.923907762,3.954640426,3.956728761,3.915311088,3.964715421,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK071604,3.930111836,3.9189098,3.912729987,3.945511136,3.977444262,3.920986251,3.978891694,4.024027555,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK071605,3.889180826,3.913446324,3.925383296,3.975430154,3.977181559,3.980635121,3.992469085,4.008855309,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK071606,3.882233418,3.949989962,3.920433289,4.007191681,4.022577338,4.012831581,4.02781025,4.052285867,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK071607,3.960842532,3.942494956,3.93793839,3.992846526,4.01006214,4.011372861,4.006710583,4.066228882,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK071700,4.198596335,4.22445948,4.235425471,4.248805734,4.27535483,4.276285396,4.2799992,4.244483181,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK071701,4.141654265,4.107041768,4.110439448,4.169484359,4.21721948,4.183932483,4.180895424,4.173676983,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK071702,4.182007439,4.196513116,4.202182188,4.220958325,4.303928614,4.268813905,4.239415238,4.267206995,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK071703,4.096436277,4.118006855,4.110436539,4.149002715,4.143312655,4.169082297,4.191240318,4.191619678,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK071704,4.222840231,4.221799995,4.242897652,4.323017092,4.337149905,4.353169982,4.366557758,4.371846214,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK071705,4.255869741,4.281388156,4.279080498,4.334638867,4.353599179,4.352997563,4.361873199,4.341561178,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK071706,4.159188345,4.175507731,4.176006744,4.166649308,4.229967138,4.19419967,4.190724525,4.223760574,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK071707,4.06034685,4.058682909,4.077559088,4.136889512,4.161147317,4.152689961,4.175186031,4.160498674,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK071708,4.024294073,4.03267044,4.042897249,4.119950563,4.09156793,4.103935596,4.147595298,4.148723816,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK071709,4.09719762,4.128537324,4.140413305,4.217957528,4.244360719,4.24975046,4.251531583,4.257105926,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK071710,4.15166115,4.12546999,4.13651084,4.199297655,4.22289691,4.218063946,4.275558955,4.257437897,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK071711,4.255842449,4.236396854,4.242580968,4.318265018,4.329396709,4.363103545,4.348555736,4.384524484,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK071712,4.127566821,4.116291938,4.124810061,4.18130237,4.182767171,4.193674168,4.227355035,4.254670704,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK071801,3.999118329,4.049696977,4.014703734,3.987120028,4.064926641,4.109176181,4.129205614,4.115942181,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK071802,3.979546615,3.992516842,4.019003412,3.983300354,4.033000112,4.065155108,4.088555816,4.072428689,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK071803,4.067279601,4.083417553,4.09343592,4.097704549,4.143217291,4.173362503,4.213862929,4.167558802,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK071804,4.027397736,4.05389234,4.048289176,4.058106277,4.12684578,4.163079223,4.180920715,4.170022701,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK071805,3.96595796,3.985200794,3.978926156,3.950457223,3.98826357,4.017263898,4.061819094,4.097228595,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK071806,4.114897703,4.065649906,4.05542194,4.041221747,4.044240788,4.074095415,4.110931242,4.140833473,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK071807,4.071708719,3.968542095,4.123007191,4.12637921,4.274209291,4.297843951,4.306180231,4.282604996,0,-1.0782518625587045,2.5242364239689303,2.2281865257665565,2.1418067478664775,2.090628076893497,2.1271706372910013,1.730459072443132
WK073601,4.058052421,4.071589116,4.098795319,4.109450781,4.10163763,4.117138946,4.080238739,4.093512057,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK073602,4.136701198,4.14919413,4.186949608,4.191474654,4.192392146,4.196162458,4.219562851,4.237196095,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK073603,4.210666788,4.168329057,4.165753479,4.152917105,4.170568325,4.142722257,4.181968061,4.184082212,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK073604,4.105483207,4.118233661,4.152100214,4.125679684,4.131106012,4.153102789,4.129911502,4.150096462,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK073605,4.128548079,4.121427559,4.118580608,4.128224168,4.072336373,4.151701509,4.114261589,4.129996085,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK073606,4.060092999,4.060968201,4.0805929,4.082136225,4.082124546,4.088544587,4.076367656,4.098679539,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK073607,4.183959901,4.19645499,4.208220693,4.209945956,4.192336509,4.236364225,4.23473588,4.230482055,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK073608,4.134171247,4.125888389,4.127058331,4.162070594,4.124410793,4.20146792,4.162908839,4.171302412,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK073700,4.046467704,4.087376826,4.100155808,4.176339491,4.183004184,4.157577218,4.133801429,4.216075312,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK073701,4.135511433,4.175671159,4.182314143,4.20598946,4.202087165,4.201160094,4.168222036,4.216445655,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK073702,4.103333723,4.120828143,4.151602547,4.159737464,4.153701878,4.177731015,4.150956802,4.208241811,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK073703,4.190856067,4.156117313,4.190288995,4.230157325,4.208838733,4.205840813,4.21507556,4.283533553,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK073704,4.137259784,4.145195541,4.164892286,4.167311099,4.178379355,4.205402319,4.179294226,4.207479702,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK073705,4.171577244,4.170805224,4.21954236,4.182740906,4.217035721,4.216336734,4.174160898,4.19702375,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK073706,4.126223336,4.140812662,4.134591313,4.13520852,4.134232438,4.154299713,4.124970862,4.150791942,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK073707,4.171234543,4.192760464,4.190155051,4.196548892,4.202902536,4.200891203,4.178495664,4.199250781,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK073708,4.1081563,4.101044552,4.128456903,4.138132325,4.145396216,4.11563408,4.109770732,4.108410303,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK073709,4.076287401,4.108116164,4.137380131,4.136049579,4.1466144,4.183384308,4.154465174,4.209190634,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK074301,4.131780407,4.167724584,4.168729933,4.0965784,3.996776571,4.1037245,4.11618467,4.083840645,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK074302,4.150568583,4.208800982,4.237557335,4.163341972,4.19127759,4.205728971,4.201029476,4.192706065,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK074303,3.961762295,4.022878524,4.061019944,4.050396994,4.038147166,4.063185076,4.142057583,4.09608031,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK074304,3.93732637,4.009579819,4.047295422,4.032709664,4.049366351,4.079688058,4.128287335,4.11193972,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK074305,4.068960429,4.124027681,4.133348026,4.125084783,4.142541884,4.152839119,4.191901195,4.193087828,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK074306,4.049140776,4.124645831,4.138767119,4.133148003,4.145412078,4.166719153,4.228195874,4.198129729,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK074307,4.181547305,4.231446123,4.237544591,4.182747772,4.172366545,4.237794337,4.263373056,4.28424785,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK074308,4.155107967,4.19865461,4.185860405,4.154868684,4.104023324,4.176920517,4.201718093,4.203223664,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK074310,4.160250855,4.184951372,4.190573478,4.118841786,4.096939323,4.158698007,4.185561627,4.1818679,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
